epoch,blooming-feather-17 - _step,blooming-feather-17 - _step__MIN,blooming-feather-17 - _step__MAX,blooming-feather-17 - train/loss,blooming-feather-17 - train/loss__MIN,blooming-feather-17 - train/loss__MAX,blooming-feather-17 - val/loss,blooming-feather-17 - val/loss__MIN,blooming-feather-17 - val/loss__MAX
850,2551.5,2551,2552,1.759285319945763e-8,1.759285319945763e-8,1.759285319945763e-8,1.8016669375989113e-8,1.8016669375989113e-8,1.8016669375989113e-8
851,2554.5,2554,2555,1.7581857876624026e-8,1.7581857876624026e-8,1.7581857876624026e-8,1.784755342876422e-8,1.784755342876422e-8,1.784755342876422e-8
852,2557.5,2557,2558,1.7592797238769653e-8,1.7592797238769653e-8,1.7592797238769653e-8,1.7782552540512314e-8,1.7782552540512314e-8,1.7782552540512314e-8
853,2560.5,2560,2561,1.7571541365498835e-8,1.7571541365498835e-8,1.7571541365498835e-8,1.8190848562833606e-8,1.8190848562833606e-8,1.8190848562833606e-8
854,2563.5,2563,2564,1.7572474776980665e-8,1.7572474776980665e-8,1.7572474776980665e-8,1.795315463781851e-8,1.795315463781851e-8,1.795315463781851e-8
855,2566.5,2566,2567,1.7568240663512154e-8,1.7568240663512154e-8,1.7568240663512154e-8,1.7876826045517436e-8,1.7876826045517436e-8,1.7876826045517436e-8
856,2569.5,2569,2570,1.75614912247121e-8,1.75614912247121e-8,1.75614912247121e-8,1.820956197424032e-8,1.820956197424032e-8,1.820956197424032e-8
857,2572.5,2572,2573,1.755375217094293e-8,1.755375217094293e-8,1.755375217094293e-8,1.7659501037863786e-8,1.7659501037863786e-8,1.7659501037863786e-8
858,2575.5,2575,2576,1.7543266063397024e-8,1.7543266063397024e-8,1.7543266063397024e-8,1.7771549350314007e-8,1.7771549350314007e-8,1.7771549350314007e-8
859,2578.5,2578,2579,1.7547209112860644e-8,1.7547209112860644e-8,1.7547209112860644e-8,1.7877686243066747e-8,1.7877686243066747e-8,1.7877686243066747e-8
860,2581.5,2581,2582,1.7547445247260916e-8,1.7547445247260916e-8,1.7547445247260916e-8,1.791375194501282e-8,1.791375194501282e-8,1.791375194501282e-8
861,2584.5,2584,2585,1.753900758395259e-8,1.753900758395259e-8,1.753900758395259e-8,1.782832308441108e-8,1.782832308441108e-8,1.782832308441108e-8
862,2587.5,2587,2588,1.7528748184622597e-8,1.7528748184622597e-8,1.7528748184622597e-8,1.8271371482178373e-8,1.8271371482178373e-8,1.8271371482178373e-8
863,2590.5,2590,2591,1.7554679663213574e-8,1.7554679663213574e-8,1.7554679663213574e-8,1.7944867585623793e-8,1.7944867585623793e-8,1.7944867585623793e-8
864,2593.5,2593,2594,1.7532036607516232e-8,1.7532036607516232e-8,1.7532036607516232e-8,1.790601702111822e-8,1.790601702111822e-8,1.790601702111822e-8
865,2596.5,2596,2597,1.7519817415154222e-8,1.7519817415154222e-8,1.7519817415154222e-8,1.7716803091683272e-8,1.7716803091683272e-8,1.7716803091683272e-8
866,2599.5,2599,2600,1.750767974939136e-8,1.750767974939136e-8,1.750767974939136e-8,1.7698592409500806e-8,1.7698592409500806e-8,1.7698592409500806e-8
867,2602.5,2602,2603,1.751778285866294e-8,1.751778285866294e-8,1.751778285866294e-8,1.7909621710021313e-8,1.7909621710021313e-8,1.7909621710021313e-8
868,2605.5,2605,2606,1.751991321798556e-8,1.751991321798556e-8,1.751991321798556e-8,1.7965167075226848e-8,1.7965167075226848e-8,1.7965167075226848e-8
869,2608.5,2608,2609,1.7503478713169592e-8,1.7503478713169592e-8,1.7503478713169592e-8,1.7808227513371207e-8,1.7808227513371207e-8,1.7808227513371207e-8
870,2611.5,2611,2612,1.7489807125066467e-8,1.7489807125066467e-8,1.7489807125066467e-8,1.7999645402852137e-8,1.7999645402852137e-8,1.7999645402852137e-8
871,2614.5,2614,2615,1.7501602235443752e-8,1.7501602235443752e-8,1.7501602235443752e-8,1.768920689906225e-8,1.768920689906225e-8,1.768920689906225e-8
872,2617.5,2617,2618,1.749702289891317e-8,1.749702289891317e-8,1.749702289891317e-8,1.7875120048905735e-8,1.7875120048905735e-8,1.7875120048905735e-8
873,2620.5,2620,2621,1.7492353697964703e-8,1.7492353697964703e-8,1.7492353697964703e-8,1.7710274266717274e-8,1.7710274266717274e-8,1.7710274266717274e-8
874,2623.5,2623,2624,1.749801057598323e-8,1.749801057598323e-8,1.749801057598323e-8,1.7739496023181184e-8,1.7739496023181184e-8,1.7739496023181184e-8
875,2626.5,2626,2627,1.7490336546720193e-8,1.7490336546720193e-8,1.7490336546720193e-8,1.800192711928986e-8,1.800192711928986e-8,1.800192711928986e-8
876,2629.5,2629,2630,1.7465240535949792e-8,1.7465240535949792e-8,1.7465240535949792e-8,1.762751134555496e-8,1.762751134555496e-8,1.762751134555496e-8
877,2632.5,2632,2633,1.7470803917667724e-8,1.7470803917667724e-8,1.7470803917667724e-8,1.7881276082654542e-8,1.7881276082654542e-8,1.7881276082654542e-8
878,2635.5,2635,2636,1.747125118870038e-8,1.747125118870038e-8,1.747125118870038e-8,1.7693109648357402e-8,1.7693109648357402e-8,1.7693109648357402e-8
879,2638.5,2638,2639,1.746509076165341e-8,1.746509076165341e-8,1.746509076165341e-8,1.7880993028212905e-8,1.7880993028212905e-8,1.7880993028212905e-8
880,2641.5,2641,2642,1.745338151150339e-8,1.745338151150339e-8,1.745338151150339e-8,1.7679030282012405e-8,1.7679030282012405e-8,1.7679030282012405e-8
881,2644.5,2644,2645,1.746983174415872e-8,1.746983174415872e-8,1.746983174415872e-8,1.778147377722559e-8,1.778147377722559e-8,1.778147377722559e-8
882,2647.5,2647,2648,1.7460817771348755e-8,1.7460817771348755e-8,1.7460817771348755e-8,1.7814509244681686e-8,1.7814509244681686e-8,1.7814509244681686e-8
883,2650.5,2650,2651,1.7436321268348668e-8,1.7436321268348668e-8,1.7436321268348668e-8,1.7863115267223406e-8,1.7863115267223406e-8,1.7863115267223406e-8
884,2653.5,2653,2654,1.7457481007102444e-8,1.7457481007102444e-8,1.7457481007102444e-8,1.7660286165171976e-8,1.7660286165171976e-8,1.7660286165171976e-8
885,2656.5,2656,2657,1.7431900713167296e-8,1.7431900713167296e-8,1.7431900713167296e-8,1.7774106923457178e-8,1.7774106923457178e-8,1.7774106923457178e-8
886,2659.5,2659,2660,1.7438179966534104e-8,1.7438179966534104e-8,1.7438179966534104e-8,1.765536853994378e-8,1.765536853994378e-8,1.765536853994378e-8
887,2662.5,2662,2663,1.7420798027228065e-8,1.7420798027228065e-8,1.7420798027228065e-8,1.7887901202318352e-8,1.7887901202318352e-8,1.7887901202318352e-8
888,2665.5,2665,2666,1.7422566881378807e-8,1.7422566881378807e-8,1.7422566881378807e-8,1.7747947156729836e-8,1.7747947156729836e-8,1.7747947156729836e-8
889,2668.5,2668,2669,1.74275891177873e-8,1.74275891177873e-8,1.74275891177873e-8,1.7694662125644042e-8,1.7694662125644042e-8,1.7694662125644042e-8
890,2671.5,2671,2672,1.742669498879424e-8,1.742669498879424e-8,1.742669498879424e-8,1.759390927839491e-8,1.759390927839491e-8,1.759390927839491e-8
891,2674.5,2674,2675,1.7411020682099753e-8,1.7411020682099753e-8,1.7411020682099753e-8,1.778119140331167e-8,1.778119140331167e-8,1.778119140331167e-8
892,2677.5,2677,2678,1.7413496152231188e-8,1.7413496152231188e-8,1.7413496152231188e-8,1.774022973920693e-8,1.774022973920693e-8,1.774022973920693e-8
893,2680.5,2680,2681,1.7397854066045592e-8,1.7397854066045592e-8,1.7397854066045592e-8,1.7747534304116008e-8,1.7747534304116008e-8,1.7747534304116008e-8
894,2683.5,2683,2684,1.7395359014918854e-8,1.7395359014918854e-8,1.7395359014918854e-8,1.7831565437272905e-8,1.7831565437272905e-8,1.7831565437272905e-8
895,2686.5,2686,2687,1.738669747845464e-8,1.738669747845464e-8,1.738669747845464e-8,1.7876995127699786e-8,1.7876995127699786e-8,1.7876995127699786e-8
896,2689.5,2689,2690,1.740432476917401e-8,1.740432476917401e-8,1.740432476917401e-8,1.756436666642196e-8,1.756436666642196e-8,1.756436666642196e-8
897,2692.5,2692,2693,1.7385157949435336e-8,1.7385157949435336e-8,1.7385157949435336e-8,1.7697050794987235e-8,1.7697050794987235e-8,1.7697050794987235e-8
898,2695.5,2695,2696,1.7378157613660324e-8,1.7378157613660324e-8,1.7378157613660324e-8,1.7782122320040066e-8,1.7782122320040066e-8,1.7782122320040066e-8
899,2698.5,2698,2699,1.7367651454849392e-8,1.7367651454849392e-8,1.7367651454849392e-8,1.770256522988254e-8,1.770256522988254e-8,1.770256522988254e-8
900,2701.5,2701,2702,1.737503926151016e-8,1.737503926151016e-8,1.737503926151016e-8,1.7569359717776185e-8,1.7569359717776185e-8,1.7569359717776185e-8
901,2704.5,2704,2705,1.737368773462553e-8,1.737368773462553e-8,1.737368773462553e-8,1.7628183103971527e-8,1.7628183103971527e-8,1.7628183103971527e-8
902,2707.5,2707,2708,1.7358535037622776e-8,1.7358535037622776e-8,1.7358535037622776e-8,1.7665767424699077e-8,1.7665767424699077e-8,1.7665767424699077e-8
903,2710.5,2710,2711,1.7367049046150555e-8,1.7367049046150555e-8,1.7367049046150555e-8,1.8154315172443874e-8,1.8154315172443874e-8,1.8154315172443874e-8
904,2713.5,2713,2714,1.7343670022400422e-8,1.7343670022400422e-8,1.7343670022400422e-8,1.7590087346112388e-8,1.7590087346112388e-8,1.7590087346112388e-8
905,2716.5,2716,2717,1.7356609998793493e-8,1.7356609998793493e-8,1.7356609998793493e-8,1.7910982779857155e-8,1.7910982779857155e-8,1.7910982779857155e-8
906,2719.5,2719,2720,1.7348869062512487e-8,1.7348869062512487e-8,1.7348869062512487e-8,1.8248478182334555e-8,1.8248478182334555e-8,1.8248478182334555e-8
907,2722.5,2722,2723,1.736360624770721e-8,1.736360624770721e-8,1.736360624770721e-8,1.7566249022572412e-8,1.7566249022572412e-8,1.7566249022572412e-8
908,2725.5,2725,2726,1.732508830068533e-8,1.732508830068533e-8,1.732508830068533e-8,1.764529061549927e-8,1.764529061549927e-8,1.764529061549927e-8
909,2728.5,2728,2729,1.734094259506764e-8,1.734094259506764e-8,1.734094259506764e-8,1.7793802004074235e-8,1.7793802004074235e-8,1.7793802004074235e-8
910,2731.5,2731,2732,1.731803080891598e-8,1.731803080891598e-8,1.731803080891598e-8,1.754849722049472e-8,1.754849722049472e-8,1.754849722049472e-8
911,2734.5,2734,2735,1.7347407531523396e-8,1.7347407531523396e-8,1.7347407531523396e-8,1.755948169973203e-8,1.755948169973203e-8,1.755948169973203e-8
912,2737.5,2737,2738,1.7323512093766736e-8,1.7323512093766736e-8,1.7323512093766736e-8,1.7720517381470667e-8,1.7720517381470667e-8,1.7720517381470667e-8
913,2740.5,2740,2741,1.7314690317763606e-8,1.7314690317763606e-8,1.7314690317763606e-8,1.7686264493547e-8,1.7686264493547e-8,1.7686264493547e-8
914,2743.5,2743,2744,1.7312088550825924e-8,1.7312088550825924e-8,1.7312088550825924e-8,1.7841320965512525e-8,1.7841320965512525e-8,1.7841320965512525e-8
915,2746.5,2746,2747,1.731725025654575e-8,1.731725025654575e-8,1.731725025654575e-8,1.7619710477660373e-8,1.7619710477660373e-8,1.7619710477660373e-8
916,2749.5,2749,2750,1.7303118018833378e-8,1.7303118018833378e-8,1.7303118018833378e-8,1.7562676825280194e-8,1.7562676825280194e-8,1.7562676825280194e-8
917,2752.5,2752,2753,1.729810990096069e-8,1.729810990096069e-8,1.729810990096069e-8,1.7741562126471277e-8,1.7741562126471277e-8,1.7741562126471277e-8
918,2755.5,2755,2756,1.7313814824043933e-8,1.7313814824043933e-8,1.7313814824043933e-8,1.775645626359132e-8,1.775645626359132e-8,1.775645626359132e-8
919,2758.5,2758,2759,1.7287171321478874e-8,1.7287171321478874e-8,1.7287171321478874e-8,1.7750177229041054e-8,1.7750177229041054e-8,1.7750177229041054e-8
920,2761.5,2761,2762,1.7289144831345814e-8,1.7289144831345814e-8,1.7289144831345814e-8,1.7544683725216905e-8,1.7544683725216905e-8,1.7544683725216905e-8
921,2764.5,2764,2765,1.7293915392984763e-8,1.7293915392984763e-8,1.7293915392984763e-8,1.743221638793967e-8,1.743221638793967e-8,1.743221638793967e-8
922,2767.5,2767,2768,1.7288026628842343e-8,1.7288026628842343e-8,1.7288026628842343e-8,1.7746896856575018e-8,1.7746896856575018e-8,1.7746896856575018e-8
923,2770.5,2770,2771,1.7267372234378577e-8,1.7267372234378577e-8,1.7267372234378577e-8,1.7709160839537094e-8,1.7709160839537094e-8,1.7709160839537094e-8
924,2773.5,2773,2774,1.7263303867524575e-8,1.7263303867524575e-8,1.7263303867524575e-8,1.7421002872999346e-8,1.7421002872999346e-8,1.7421002872999346e-8
925,2776.5,2776,2777,1.72710633928248e-8,1.72710633928248e-8,1.72710633928248e-8,1.769188145627776e-8,1.769188145627776e-8,1.769188145627776e-8
926,2779.5,2779,2780,1.726823751516523e-8,1.726823751516523e-8,1.726823751516523e-8,1.7630399715496173e-8,1.7630399715496173e-8,1.7630399715496173e-8
927,2782.5,2782,2783,1.727402974272056e-8,1.727402974272056e-8,1.727402974272056e-8,1.7530156276153082e-8,1.7530156276153082e-8,1.7530156276153082e-8
928,2785.5,2785,2786,1.7260997712701195e-8,1.7260997712701195e-8,1.7260997712701195e-8,1.751399850309051e-8,1.751399850309051e-8,1.751399850309051e-8
929,2788.5,2788,2789,1.724150712890421e-8,1.724150712890421e-8,1.724150712890421e-8,1.7434952954157646e-8,1.7434952954157646e-8,1.7434952954157646e-8
930,2791.5,2791,2792,1.7251462432817046e-8,1.7251462432817046e-8,1.7251462432817046e-8,1.7477790790348267e-8,1.7477790790348267e-8,1.7477790790348267e-8
931,2794.5,2794,2795,1.72378378042701e-8,1.72378378042701e-8,1.72378378042701e-8,1.7493853830068377e-8,1.7493853830068377e-8,1.7493853830068377e-8
932,2797.5,2797,2798,1.7235107014405876e-8,1.7235107014405876e-8,1.7235107014405876e-8,1.7412349677521424e-8,1.7412349677521424e-8,1.7412349677521424e-8
933,2800.5,2800,2801,1.722490881019388e-8,1.722490881019388e-8,1.722490881019388e-8,1.7496160291334237e-8,1.7496160291334237e-8,1.7496160291334237e-8
934,2803.5,2803,2804,1.7224995901089136e-8,1.7224995901089136e-8,1.7224995901089136e-8,1.736355595747564e-8,1.736355595747564e-8,1.736355595747564e-8
935,2806.5,2806,2807,1.7235770249075553e-8,1.7235770249075553e-8,1.7235770249075553e-8,1.7799225389286795e-8,1.7799225389286795e-8,1.7799225389286795e-8
936,2809.5,2809,2810,1.7239639285553522e-8,1.7239639285553522e-8,1.7239639285553522e-8,1.78190388040181e-8,1.78190388040181e-8,1.78190388040181e-8
937,2812.5,2812,2813,1.722324244582671e-8,1.722324244582671e-8,1.722324244582671e-8,1.7469129891757343e-8,1.7469129891757343e-8,1.7469129891757343e-8
938,2815.5,2815,2816,1.7201483792047864e-8,1.7201483792047864e-8,1.7201483792047864e-8,1.7422613621835804e-8,1.7422613621835804e-8,1.7422613621835804e-8
939,2818.5,2818,2819,1.723067510783638e-8,1.723067510783638e-8,1.723067510783638e-8,1.7405380333365776e-8,1.7405380333365776e-8,1.7405380333365776e-8
940,2821.5,2821,2822,1.7189249800360865e-8,1.7189249800360865e-8,1.7189249800360865e-8,1.7416861068156564e-8,1.7416861068156564e-8,1.7416861068156564e-8
941,2824.5,2824,2825,1.7210372577752735e-8,1.7210372577752735e-8,1.7210372577752735e-8,1.764942768197801e-8,1.764942768197801e-8,1.764942768197801e-8
942,2827.5,2827,2828,1.7177348918177406e-8,1.7177348918177406e-8,1.7177348918177406e-8,1.7554053211968973e-8,1.7554053211968973e-8,1.7554053211968973e-8
943,2830.5,2830,2831,1.7192456633895733e-8,1.7192456633895733e-8,1.7192456633895733e-8,1.746206844259982e-8,1.746206844259982e-8,1.746206844259982e-8
944,2833.5,2833,2834,1.7179017728703715e-8,1.7179017728703715e-8,1.7179017728703715e-8,1.7452283861292215e-8,1.7452283861292215e-8,1.7452283861292215e-8
945,2836.5,2836,2837,1.7196181650520234e-8,1.7196181650520234e-8,1.7196181650520234e-8,1.7422642698728372e-8,1.7422642698728372e-8,1.7422642698728372e-8
946,2839.5,2839,2840,1.716724306454828e-8,1.716724306454828e-8,1.716724306454828e-8,1.752869121101342e-8,1.752869121101342e-8,1.752869121101342e-8
947,2842.5,2842,2843,1.718941014228848e-8,1.718941014228848e-8,1.718941014228848e-8,1.7361417650394592e-8,1.7361417650394592e-8,1.7361417650394592e-8
948,2845.5,2845,2846,1.7181388608935038e-8,1.7181388608935038e-8,1.7181388608935038e-8,1.7571159321115766e-8,1.7571159321115766e-8,1.7571159321115766e-8
949,2848.5,2848,2849,1.718117800845012e-8,1.718117800845012e-8,1.718117800845012e-8,1.75241514842977e-8,1.75241514842977e-8,1.75241514842977e-8
950,2851.5,2851,2852,1.716711686983824e-8,1.716711686983824e-8,1.716711686983824e-8,1.7530261964459622e-8,1.7530261964459622e-8,1.7530261964459622e-8
951,2854.5,2854,2855,1.716765085989185e-8,1.716765085989185e-8,1.716765085989185e-8,1.7984468726331054e-8,1.7984468726331054e-8,1.7984468726331054e-8
952,2857.5,2857,2858,1.7165418326746496e-8,1.7165418326746496e-8,1.7165418326746496e-8,1.7628594571422867e-8,1.7628594571422867e-8,1.7628594571422867e-8
953,2860.5,2860,2861,1.714282020347686e-8,1.714282020347686e-8,1.714282020347686e-8,1.7520228305269732e-8,1.7520228305269732e-8,1.7520228305269732e-8
954,2863.5,2863,2864,1.717622114966709e-8,1.717622114966709e-8,1.717622114966709e-8,1.7531967204830957e-8,1.7531967204830957e-8,1.7531967204830957e-8
955,2866.5,2866,2867,1.715776305222188e-8,1.715776305222188e-8,1.715776305222188e-8,1.7541441249228347e-8,1.7541441249228347e-8,1.7541441249228347e-8
956,2869.5,2869,2870,1.7141954131469325e-8,1.7141954131469325e-8,1.7141954131469325e-8,1.790315303360147e-8,1.790315303360147e-8,1.790315303360147e-8
957,2872.5,2872,2873,1.7127805312366577e-8,1.7127805312366577e-8,1.7127805312366577e-8,1.7510359843169373e-8,1.7510359843169373e-8,1.7510359843169373e-8
958,2875.5,2875,2876,1.7146426360596957e-8,1.7146426360596957e-8,1.7146426360596957e-8,1.7565041998329104e-8,1.7565041998329104e-8,1.7565041998329104e-8
959,2878.5,2878,2879,1.711213438685592e-8,1.711213438685592e-8,1.711213438685592e-8,1.7561845888115288e-8,1.7561845888115288e-8,1.7561845888115288e-8
960,2881.5,2881,2882,1.7123797021638658e-8,1.7123797021638658e-8,1.7123797021638658e-8,1.7658852412607717e-8,1.7658852412607717e-8,1.7658852412607717e-8
961,2884.5,2884,2885,1.7128099679071278e-8,1.7128099679071278e-8,1.7128099679071278e-8,1.756004406022925e-8,1.756004406022925e-8,1.756004406022925e-8
962,2887.5,2887,2888,1.711365577868606e-8,1.711365577868606e-8,1.711365577868606e-8,1.7269564370751134e-8,1.7269564370751134e-8,1.7269564370751134e-8
963,2890.5,2890,2891,1.711145574971769e-8,1.711145574971769e-8,1.711145574971769e-8,1.7429849798217574e-8,1.7429849798217574e-8,1.7429849798217574e-8
964,2893.5,2893,2894,1.7111518237447254e-8,1.7111518237447254e-8,1.7111518237447254e-8,1.7354221444740636e-8,1.7354221444740636e-8,1.7354221444740636e-8
965,2896.5,2896,2897,1.7110722959226707e-8,1.7110722959226707e-8,1.7110722959226707e-8,1.765634983701981e-8,1.765634983701981e-8,1.765634983701981e-8
966,2899.5,2899,2900,1.7109263743984106e-8,1.7109263743984106e-8,1.7109263743984106e-8,1.740878522723737e-8,1.740878522723737e-8,1.740878522723737e-8
967,2902.5,2902,2903,1.7092989331355986e-8,1.7092989331355986e-8,1.7092989331355986e-8,1.759807421988649e-8,1.759807421988649e-8,1.759807421988649e-8
968,2905.5,2905,2906,1.708636323997165e-8,1.708636323997165e-8,1.708636323997165e-8,1.7439016480069826e-8,1.7439016480069826e-8,1.7439016480069826e-8
969,2908.5,2908,2909,1.7078605014443715e-8,1.7078605014443715e-8,1.7078605014443715e-8,1.7354877730799777e-8,1.7354877730799777e-8,1.7354877730799777e-8
970,2911.5,2911,2912,1.708979880899268e-8,1.708979880899268e-8,1.708979880899268e-8,1.7351901051402168e-8,1.7351901051402168e-8,1.7351901051402168e-8
971,2914.5,2914,2915,1.7090352340177755e-8,1.7090352340177755e-8,1.7090352340177755e-8,1.724820405987249e-8,1.724820405987249e-8,1.724820405987249e-8
972,2917.5,2917,2918,1.708302110611318e-8,1.708302110611318e-8,1.708302110611318e-8,1.7711390210792468e-8,1.7711390210792468e-8,1.7711390210792468e-8
973,2920.5,2920,2921,1.7089352257231837e-8,1.7089352257231837e-8,1.7089352257231837e-8,1.7392599164779186e-8,1.7392599164779186e-8,1.7392599164779186e-8
974,2923.5,2923,2924,1.7061098884987046e-8,1.7061098884987046e-8,1.7061098884987046e-8,1.727979878976277e-8,1.727979878976277e-8,1.727979878976277e-8
975,2926.5,2926,2927,1.7068663648618286e-8,1.7068663648618286e-8,1.7068663648618286e-8,1.7566248659313697e-8,1.7566248659313697e-8,1.7566248659313697e-8
976,2929.5,2929,2930,1.706084596210271e-8,1.706084596210271e-8,1.706084596210271e-8,1.781608946763203e-8,1.781608946763203e-8,1.781608946763203e-8
977,2932.5,2932,2933,1.704264743800619e-8,1.704264743800619e-8,1.704264743800619e-8,1.726285601280939e-8,1.726285601280939e-8,1.726285601280939e-8
978,2935.5,2935,2936,1.707326739001504e-8,1.707326739001504e-8,1.707326739001504e-8,1.734737996530057e-8,1.734737996530057e-8,1.734737996530057e-8
979,2938.5,2938,2939,1.703504148065462e-8,1.703504148065462e-8,1.703504148065462e-8,1.716985767319629e-8,1.716985767319629e-8,1.716985767319629e-8
980,2941.5,2941,2942,1.70392160013033e-8,1.70392160013033e-8,1.70392160013033e-8,1.74314513088694e-8,1.74314513088694e-8,1.74314513088694e-8
981,2944.5,2944,2945,1.7029946528738943e-8,1.7029946528738943e-8,1.7029946528738943e-8,1.7546688165335357e-8,1.7546688165335357e-8,1.7546688165335357e-8
982,2947.5,2947,2948,1.7043666060007017e-8,1.7043666060007017e-8,1.7043666060007017e-8,1.7238850232875203e-8,1.7238850232875203e-8,1.7238850232875203e-8
983,2950.5,2950,2951,1.7043287438533727e-8,1.7043287438533727e-8,1.7043287438533727e-8,1.7180444384951022e-8,1.7180444384951022e-8,1.7180444384951022e-8
984,2953.5,2953,2954,1.7025764066381734e-8,1.7025764066381734e-8,1.7025764066381734e-8,1.7197179265169232e-8,1.7197179265169232e-8,1.7197179265169232e-8
985,2956.5,2956,2957,1.700528337032188e-8,1.700528337032188e-8,1.700528337032188e-8,1.730105998640027e-8,1.730105998640027e-8,1.730105998640027e-8
986,2959.5,2959,2960,1.7028916260628553e-8,1.7028916260628553e-8,1.7028916260628553e-8,1.7649974321364202e-8,1.7649974321364202e-8,1.7649974321364202e-8
987,2962.5,2962,2963,1.7014523628406405e-8,1.7014523628406405e-8,1.7014523628406405e-8,1.739272347698619e-8,1.739272347698619e-8,1.739272347698619e-8
988,2965.5,2965,2966,1.7010047746037483e-8,1.7010047746037483e-8,1.7010047746037483e-8,1.7345041590469636e-8,1.7345041590469636e-8,1.7345041590469636e-8
989,2968.5,2968,2969,1.702349513905248e-8,1.702349513905248e-8,1.702349513905248e-8,1.729357786194648e-8,1.729357786194648e-8,1.729357786194648e-8
990,2971.5,2971,2972,1.700239191414038e-8,1.700239191414038e-8,1.700239191414038e-8,1.724572398857114e-8,1.724572398857114e-8,1.724572398857114e-8
991,2974.5,2974,2975,1.6992575104501928e-8,1.6992575104501928e-8,1.6992575104501928e-8,1.7269872262409534e-8,1.7269872262409534e-8,1.7269872262409534e-8
992,2977.5,2977,2978,1.6982905776315553e-8,1.6982905776315553e-8,1.6982905776315553e-8,1.7429579119304825e-8,1.7429579119304825e-8,1.7429579119304825e-8
993,2980.5,2980,2981,1.6979011061194265e-8,1.6979011061194265e-8,1.6979011061194265e-8,1.7123527363048664e-8,1.7123527363048664e-8,1.7123527363048664e-8
994,2983.5,2983,2984,1.6981866956191466e-8,1.6981866956191466e-8,1.6981866956191466e-8,1.734134592157692e-8,1.734134592157692e-8,1.734134592157692e-8
995,2986.5,2986,2987,1.7002005984354604e-8,1.7002005984354604e-8,1.7002005984354604e-8,1.7259227265358696e-8,1.7259227265358696e-8,1.7259227265358696e-8
996,2989.5,2989,2990,1.698244536217115e-8,1.698244536217115e-8,1.698244536217115e-8,1.717647866619895e-8,1.717647866619895e-8,1.717647866619895e-8
997,2992.5,2992,2993,1.6976160671944177e-8,1.6976160671944177e-8,1.6976160671944177e-8,1.710701379791182e-8,1.710701379791182e-8,1.710701379791182e-8
998,2995.5,2995,2996,1.6962819761753203e-8,1.6962819761753203e-8,1.6962819761753203e-8,1.7260581578829256e-8,1.7260581578829256e-8,1.7260581578829256e-8
999,2998.5,2998,2999,1.697083074416545e-8,1.697083074416545e-8,1.697083074416545e-8,1.739528221126717e-8,1.739528221126717e-8,1.739528221126717e-8
