epoch,rich-serenity-26 - _step,rich-serenity-26 - _step__MIN,rich-serenity-26 - _step__MAX,rich-serenity-26 - train/loss,rich-serenity-26 - train/loss__MIN,rich-serenity-26 - train/loss__MAX,rich-serenity-26 - val/loss,rich-serenity-26 - val/loss__MIN,rich-serenity-26 - val/loss__MAX,misunderstood-night-25 - _step,misunderstood-night-25 - _step__MIN,misunderstood-night-25 - _step__MAX,misunderstood-night-25 - train/loss,misunderstood-night-25 - train/loss__MIN,misunderstood-night-25 - train/loss__MAX,misunderstood-night-25 - val/loss,misunderstood-night-25 - val/loss__MIN,misunderstood-night-25 - val/loss__MAX
531,1594.5,1594,1595,9.364172161881043e-9,9.364172161881043e-9,9.364172161881043e-9,9.81891335614925e-9,9.81891335614925e-9,9.81891335614925e-9,1594.5,1594,1595,1.62798243324802e-8,1.62798243324802e-8,1.62798243324802e-8,1.623030017987444e-8,1.623030017987444e-8,1.623030017987444e-8
532,1597.5,1597,1598,9.393587497790532e-9,9.393587497790532e-9,9.393587497790532e-9,9.800712231409683e-9,9.800712231409683e-9,9.800712231409683e-9,1597.5,1597,1598,1.6280797174118912e-8,1.6280797174118912e-8,1.6280797174118912e-8,1.639627637360502e-8,1.639627637360502e-8,1.639627637360502e-8
533,1600.5,1600,1601,9.357331425736124e-9,9.357331425736124e-9,9.357331425736124e-9,1.0294159366798956e-8,1.0294159366798956e-8,1.0294159366798956e-8,1600.5,1600,1601,1.62636838606413e-8,1.62636838606413e-8,1.62636838606413e-8,1.6151489811207616e-8,1.6151489811207616e-8,1.6151489811207616e-8
534,1603.5,1603,1604,9.368586976226727e-9,9.368586976226727e-9,9.368586976226727e-9,9.908447437264715e-9,9.908447437264715e-9,9.908447437264715e-9,1603.5,1603,1604,1.6252557043334872e-8,1.6252557043334872e-8,1.6252557043334872e-8,1.6069384140516625e-8,1.6069384140516625e-8,1.6069384140516625e-8
535,1606.5,1606,1607,9.380728338787856e-9,9.380728338787856e-9,9.380728338787856e-9,9.766648735122469e-9,9.766648735122469e-9,9.766648735122469e-9,1606.5,1606,1607,1.627597394889942e-8,1.627597394889942e-8,1.627597394889942e-8,1.6136150031190835e-8,1.6136150031190835e-8,1.6136150031190835e-8
536,1609.5,1609,1610,9.335032448626315e-9,9.335032448626315e-9,9.335032448626315e-9,9.83925994200528e-9,9.83925994200528e-9,9.83925994200528e-9,1609.5,1609,1610,1.6238981469855765e-8,1.6238981469855765e-8,1.6238981469855765e-8,1.6095499391468668e-8,1.6095499391468668e-8,1.6095499391468668e-8
537,1612.5,1612,1613,9.378386554230426e-9,9.378386554230426e-9,9.378386554230426e-9,9.865191783424471e-9,9.865191783424471e-9,9.865191783424471e-9,1612.5,1612,1613,1.6253885427313568e-8,1.6253885427313568e-8,1.6253885427313568e-8,1.6009797226727116e-8,1.6009797226727116e-8,1.6009797226727116e-8
538,1615.5,1615,1616,9.36427715878845e-9,9.36427715878845e-9,9.36427715878845e-9,9.799174088748137e-9,9.799174088748137e-9,9.799174088748137e-9,1615.5,1615,1616,1.624923182138749e-8,1.624923182138749e-8,1.624923182138749e-8,1.639812674060459e-8,1.639812674060459e-8,1.639812674060459e-8
539,1618.5,1618,1619,9.369170868576101e-9,9.369170868576101e-9,9.369170868576101e-9,9.663345025385062e-9,9.663345025385062e-9,9.663345025385062e-9,1618.5,1618,1619,1.6243601051120342e-8,1.6243601051120342e-8,1.6243601051120342e-8,1.5963622184992884e-8,1.5963622184992884e-8,1.5963622184992884e-8
540,1621.5,1621,1622,9.355050480613328e-9,9.355050480613328e-9,9.355050480613328e-9,9.737417145553103e-9,9.737417145553103e-9,9.737417145553103e-9,1621.5,1621,1622,1.6254836311232456e-8,1.6254836311232456e-8,1.6254836311232456e-8,1.639688905487366e-8,1.639688905487366e-8,1.639688905487366e-8
541,1624.5,1624,1625,9.358071224822426e-9,9.358071224822426e-9,9.358071224822426e-9,9.783307117592247e-9,9.783307117592247e-9,9.783307117592247e-9,1624.5,1624,1625,1.6255592926511676e-8,1.6255592926511676e-8,1.6255592926511676e-8,1.600766402816578e-8,1.600766402816578e-8,1.600766402816578e-8
542,1627.5,1627,1628,9.363410167454371e-9,9.363410167454371e-9,9.363410167454371e-9,9.921043310099128e-9,9.921043310099128e-9,9.921043310099128e-9,1627.5,1627,1628,1.6255293385288033e-8,1.6255293385288033e-8,1.6255293385288033e-8,1.5976269059327005e-8,1.5976269059327005e-8,1.5976269059327005e-8
543,1630.5,1630,1631,9.340843932573706e-9,9.340843932573706e-9,9.340843932573706e-9,9.871168741970322e-9,9.871168741970322e-9,9.871168741970322e-9,1630.5,1630,1631,1.625212114787743e-8,1.625212114787743e-8,1.625212114787743e-8,1.6186458042232865e-8,1.6186458042232865e-8,1.6186458042232865e-8
544,1633.5,1633,1634,9.331142923583383e-9,9.331142923583383e-9,9.331142923583383e-9,1.0078329297687594e-8,1.0078329297687594e-8,1.0078329297687594e-8,1633.5,1633,1634,1.6222408871059036e-8,1.6222408871059036e-8,1.6222408871059036e-8,1.6497713978516195e-8,1.6497713978516195e-8,1.6497713978516195e-8
545,1636.5,1636,1637,9.374173810188062e-9,9.374173810188062e-9,9.374173810188062e-9,9.912857369556579e-9,9.912857369556579e-9,9.912857369556579e-9,1636.5,1636,1637,1.6256785933430234e-8,1.6256785933430234e-8,1.6256785933430234e-8,1.6152558605148598e-8,1.6152558605148598e-8,1.6152558605148598e-8
546,1639.5,1639,1640,9.34154991604075e-9,9.34154991604075e-9,9.34154991604075e-9,9.753240389624429e-9,9.753240389624429e-9,9.753240389624429e-9,1639.5,1639,1640,1.6230682768760806e-8,1.6230682768760806e-8,1.6230682768760806e-8,1.658134870885444e-8,1.658134870885444e-8,1.658134870885444e-8
547,1642.5,1642,1643,9.319318488970957e-9,9.319318488970957e-9,9.319318488970957e-9,1.0072788813649722e-8,1.0072788813649722e-8,1.0072788813649722e-8,1642.5,1642,1643,1.623785490538872e-8,1.623785490538872e-8,1.623785490538872e-8,1.601981242625393e-8,1.601981242625393e-8,1.601981242625393e-8
548,1645.5,1645,1646,9.348368727024193e-9,9.348368727024193e-9,9.348368727024193e-9,9.847150328683451e-9,9.847150328683451e-9,9.847150328683451e-9,1645.5,1645,1646,1.6214170473338174e-8,1.6214170473338174e-8,1.6214170473338174e-8,1.6327169060670196e-8,1.6327169060670196e-8,1.6327169060670196e-8
549,1648.5,1648,1649,9.34032287517242e-9,9.34032287517242e-9,9.34032287517242e-9,1.0277122715828483e-8,1.0277122715828483e-8,1.0277122715828483e-8,1648.5,1648,1649,1.623366526219786e-8,1.623366526219786e-8,1.623366526219786e-8,1.671214892210269e-8,1.671214892210269e-8,1.671214892210269e-8
550,1651.5,1651,1652,9.34413164188606e-9,9.34413164188606e-9,9.34413164188606e-9,9.57980726350446e-9,9.57980726350446e-9,9.57980726350446e-9,1651.5,1651,1652,1.6222170715211138e-8,1.6222170715211138e-8,1.6222170715211138e-8,1.6323045738397353e-8,1.6323045738397353e-8,1.6323045738397353e-8
551,1654.5,1654,1655,9.345383560159923e-9,9.345383560159923e-9,9.345383560159923e-9,9.747592189012943e-9,9.747592189012943e-9,9.747592189012943e-9,1654.5,1654,1655,1.6234117158915222e-8,1.6234117158915222e-8,1.6234117158915222e-8,1.617444578943822e-8,1.617444578943822e-8,1.617444578943822e-8
552,1657.5,1657,1658,9.322151295961328e-9,9.322151295961328e-9,9.322151295961328e-9,9.99038372113428e-9,9.99038372113428e-9,9.99038372113428e-9,1657.5,1657,1658,1.6227499791166757e-8,1.6227499791166757e-8,1.6227499791166757e-8,1.6285228801633467e-8,1.6285228801633467e-8,1.6285228801633467e-8
553,1660.5,1660,1661,9.32949371172556e-9,9.32949371172556e-9,9.32949371172556e-9,1.012671662552565e-8,1.012671662552565e-8,1.012671662552565e-8,1660.5,1660,1661,1.6215681112012688e-8,1.6215681112012688e-8,1.6215681112012688e-8,1.5980825123507743e-8,1.5980825123507743e-8,1.5980825123507743e-8
554,1663.5,1663,1664,9.35117625108544e-9,9.35117625108544e-9,9.35117625108544e-9,9.53302897400608e-9,9.53302897400608e-9,9.53302897400608e-9,1663.5,1663,1664,1.6203786536915112e-8,1.6203786536915112e-8,1.6203786536915112e-8,1.6015411229837232e-8,1.6015411229837232e-8,1.6015411229837232e-8
555,1666.5,1666,1667,9.343265326261438e-9,9.343265326261438e-9,9.343265326261438e-9,9.575019533599831e-9,9.575019533599831e-9,9.575019533599831e-9,1666.5,1666,1667,1.6214155136171192e-8,1.6214155136171192e-8,1.6214155136171192e-8,1.6205081898344004e-8,1.6205081898344004e-8,1.6205081898344004e-8
556,1669.5,1669,1670,9.328792406097518e-9,9.328792406097518e-9,9.328792406097518e-9,9.852651104317908e-9,9.852651104317908e-9,9.852651104317908e-9,1669.5,1669,1670,1.6221824443877863e-8,1.6221824443877863e-8,1.6221824443877863e-8,1.607280694634718e-8,1.607280694634718e-8,1.607280694634718e-8
557,1672.5,1672,1673,9.321310574937661e-9,9.321310574937661e-9,9.321310574937661e-9,9.701846806518978e-9,9.701846806518978e-9,9.701846806518978e-9,1672.5,1672,1673,1.6203595559447537e-8,1.6203595559447537e-8,1.6203595559447537e-8,1.618161319461323e-8,1.618161319461323e-8,1.618161319461323e-8
558,1675.5,1675,1676,9.314525583300326e-9,9.314525583300326e-9,9.314525583300326e-9,9.806870304276954e-9,9.806870304276954e-9,9.806870304276954e-9,1675.5,1675,1676,1.619108908823623e-8,1.619108908823623e-8,1.619108908823623e-8,1.601775676921476e-8,1.601775676921476e-8,1.601775676921476e-8
559,1678.5,1678,1679,9.3206278458579e-9,9.3206278458579e-9,9.3206278458579e-9,9.572786053196391e-9,9.572786053196391e-9,9.572786053196391e-9,1678.5,1678,1679,1.6193649027593107e-8,1.6193649027593107e-8,1.6193649027593107e-8,1.599252066800563e-8,1.599252066800563e-8,1.599252066800563e-8
560,1681.5,1681,1682,9.301200092155528e-9,9.301200092155528e-9,9.301200092155528e-9,1.000715589007923e-8,1.000715589007923e-8,1.000715589007923e-8,1681.5,1681,1682,1.618876034741293e-8,1.618876034741293e-8,1.618876034741293e-8,1.6161425920307863e-8,1.6161425920307863e-8,1.6161425920307863e-8
561,1684.5,1684,1685,9.30534347964845e-9,9.30534347964845e-9,9.30534347964845e-9,9.64479745227396e-9,9.64479745227396e-9,9.64479745227396e-9,1684.5,1684,1685,1.6201716768655907e-8,1.6201716768655907e-8,1.6201716768655907e-8,1.606799543530434e-8,1.606799543530434e-8,1.606799543530434e-8
562,1687.5,1687,1688,9.321374788386765e-9,9.321374788386765e-9,9.321374788386765e-9,9.600253875351778e-9,9.600253875351778e-9,9.600253875351778e-9,1687.5,1687,1688,1.6186509969840066e-8,1.6186509969840066e-8,1.6186509969840066e-8,1.59534416667438e-8,1.59534416667438e-8,1.59534416667438e-8
563,1690.5,1690,1691,9.300117714787587e-9,9.300117714787587e-9,9.300117714787587e-9,9.795773048636939e-9,9.795773048636939e-9,9.795773048636939e-9,1690.5,1690,1691,1.6170595486539616e-8,1.6170595486539616e-8,1.6170595486539616e-8,1.5984214926604736e-8,1.5984214926604736e-8,1.5984214926604736e-8
564,1693.5,1693,1694,9.293127251368442e-9,9.293127251368442e-9,9.293127251368442e-9,1.0458349495101338e-8,1.0458349495101338e-8,1.0458349495101338e-8,1693.5,1693,1694,1.615717309753958e-8,1.615717309753958e-8,1.615717309753958e-8,1.6232141204748968e-8,1.6232141204748968e-8,1.6232141204748968e-8
565,1696.5,1696,1697,9.314893785189214e-9,9.314893785189214e-9,9.314893785189214e-9,9.91990330510821e-9,9.91990330510821e-9,9.91990330510821e-9,1696.5,1696,1697,1.618155304343367e-8,1.618155304343367e-8,1.618155304343367e-8,1.6211197957780558e-8,1.6211197957780558e-8,1.6211197957780558e-8
566,1699.5,1699,1700,9.306450582657299e-9,9.306450582657299e-9,9.306450582657299e-9,9.92205173458109e-9,9.92205173458109e-9,9.92205173458109e-9,1699.5,1699,1700,1.6211606674512426e-8,1.6211606674512426e-8,1.6211606674512426e-8,1.5990535672642576e-8,1.5990535672642576e-8,1.5990535672642576e-8
567,1702.5,1702,1703,9.28830260521707e-9,9.28830260521707e-9,9.28830260521707e-9,9.769590241146145e-9,9.769590241146145e-9,9.769590241146145e-9,1702.5,1702,1703,1.6189123187044307e-8,1.6189123187044307e-8,1.6189123187044307e-8,1.6010011899311837e-8,1.6010011899311837e-8,1.6010011899311837e-8
568,1705.5,1705,1706,9.273318749038907e-9,9.273318749038907e-9,9.273318749038907e-9,9.807340577975306e-9,9.807340577975306e-9,9.807340577975306e-9,1705.5,1705,1706,1.6188554072574667e-8,1.6188554072574667e-8,1.6188554072574667e-8,1.620611478179857e-8,1.620611478179857e-8,1.620611478179857e-8
569,1708.5,1708,1709,9.313205225366315e-9,9.313205225366315e-9,9.313205225366315e-9,9.640453518831847e-9,9.640453518831847e-9,9.640453518831847e-9,1708.5,1708,1709,1.6172164931559487e-8,1.6172164931559487e-8,1.6172164931559487e-8,1.6105719236716958e-8,1.6105719236716958e-8,1.6105719236716958e-8
570,1711.5,1711,1712,9.281801785428998e-9,9.281801785428998e-9,9.281801785428998e-9,9.61758638254056e-9,9.61758638254056e-9,9.61758638254056e-9,1711.5,1711,1712,1.6156161403398688e-8,1.6156161403398688e-8,1.6156161403398688e-8,1.6187968040850648e-8,1.6187968040850648e-8,1.6187968040850648e-8
571,1714.5,1714,1715,9.292567095520665e-9,9.292567095520665e-9,9.292567095520665e-9,9.659614465669306e-9,9.659614465669306e-9,9.659614465669306e-9,1714.5,1714,1715,1.6170032384798325e-8,1.6170032384798325e-8,1.6170032384798325e-8,1.6220157945618135e-8,1.6220157945618135e-8,1.6220157945618135e-8
572,1717.5,1717,1718,9.285460824289449e-9,9.285460824289449e-9,9.285460824289449e-9,9.802619381073553e-9,9.802619381073553e-9,9.802619381073553e-9,1717.5,1717,1718,1.615601927648663e-8,1.615601927648663e-8,1.615601927648663e-8,1.6033167943461506e-8,1.6033167943461506e-8,1.6033167943461506e-8
573,1720.5,1720,1721,9.266030379091263e-9,9.266030379091263e-9,9.266030379091263e-9,1.013896425601094e-8,1.013896425601094e-8,1.013896425601094e-8,1720.5,1720,1721,1.6153126146275257e-8,1.6153126146275257e-8,1.6153126146275257e-8,1.6206661155543312e-8,1.6206661155543312e-8,1.6206661155543312e-8
574,1723.5,1723,1724,9.294163176168671e-9,9.294163176168671e-9,9.294163176168671e-9,9.729955210663072e-9,9.729955210663072e-9,9.729955210663072e-9,1723.5,1723,1724,1.616229621327965e-8,1.616229621327965e-8,1.616229621327965e-8,1.5930015204416002e-8,1.5930015204416002e-8,1.5930015204416002e-8
575,1726.5,1726,1727,9.276833424667822e-9,9.276833424667822e-9,9.276833424667822e-9,9.684526164755604e-9,9.684526164755604e-9,9.684526164755604e-9,1726.5,1726,1727,1.614886922611594e-8,1.614886922611594e-8,1.614886922611594e-8,1.595953921827086e-8,1.595953921827086e-8,1.595953921827086e-8
576,1729.5,1729,1730,9.266828697514113e-9,9.266828697514113e-9,9.266828697514113e-9,9.7417278350384e-9,9.7417278350384e-9,9.7417278350384e-9,1729.5,1729,1730,1.614970309078258e-8,1.614970309078258e-8,1.614970309078258e-8,1.59191319692977e-8,1.59191319692977e-8,1.59191319692977e-8
577,1732.5,1732,1733,9.270085009629764e-9,9.270085009629764e-9,9.270085009629764e-9,9.872402481688185e-9,9.872402481688185e-9,9.872402481688185e-9,1732.5,1732,1733,1.6130521807720004e-8,1.6130521807720004e-8,1.6130521807720004e-8,1.609355244509869e-8,1.609355244509869e-8,1.609355244509869e-8
578,1735.5,1735,1736,9.272862717643272e-9,9.272862717643272e-9,9.272862717643272e-9,9.782745799676585e-9,9.782745799676585e-9,9.782745799676585e-9,1735.5,1735,1736,1.6140320404318373e-8,1.6140320404318373e-8,1.6140320404318373e-8,1.6007445882247705e-8,1.6007445882247705e-8,1.6007445882247705e-8
579,1738.5,1738,1739,9.28226069586175e-9,9.28226069586175e-9,9.28226069586175e-9,9.959733937554755e-9,9.959733937554755e-9,9.959733937554755e-9,1738.5,1738,1739,1.617329033394461e-8,1.617329033394461e-8,1.617329033394461e-8,1.6096791670622042e-8,1.6096791670622042e-8,1.6096791670622042e-8
580,1741.5,1741,1742,9.266077825261194e-9,9.266077825261194e-9,9.266077825261194e-9,9.770494135341291e-9,9.770494135341291e-9,9.770494135341291e-9,1741.5,1741,1742,1.61437327056702e-8,1.61437327056702e-8,1.61437327056702e-8,1.6156185850341294e-8,1.6156185850341294e-8,1.6156185850341294e-8
581,1744.5,1744,1745,9.275654841243525e-9,9.275654841243525e-9,9.275654841243525e-9,9.647643764616445e-9,9.647643764616445e-9,9.647643764616445e-9,1744.5,1744,1745,1.6135085421283006e-8,1.6135085421283006e-8,1.6135085421283006e-8,1.5930072481964276e-8,1.5930072481964276e-8,1.5930072481964276e-8
582,1747.5,1747,1748,9.256158797634323e-9,9.256158797634323e-9,9.256158797634323e-9,9.75700084496005e-9,9.75700084496005e-9,9.75700084496005e-9,1747.5,1747,1748,1.6125437502486934e-8,1.6125437502486934e-8,1.6125437502486934e-8,1.594600574753375e-8,1.594600574753375e-8,1.594600574753375e-8
583,1750.5,1750,1751,9.252223692801635e-9,9.252223692801635e-9,9.252223692801635e-9,9.581298188652146e-9,9.581298188652146e-9,9.581298188652146e-9,1750.5,1750,1751,1.6125782754101437e-8,1.6125782754101437e-8,1.6125782754101437e-8,1.6061057550135927e-8,1.6061057550135927e-8,1.6061057550135927e-8
584,1753.5,1753,1754,9.240854328838887e-9,9.240854328838887e-9,9.240854328838887e-9,9.536435760812595e-9,9.536435760812595e-9,9.536435760812595e-9,1753.5,1753,1754,1.6124768133512797e-8,1.6124768133512797e-8,1.6124768133512797e-8,1.6554039745272536e-8,1.6554039745272536e-8,1.6554039745272536e-8
585,1756.5,1756,1757,9.253246698966649e-9,9.253246698966649e-9,9.253246698966649e-9,9.69552214107565e-9,9.69552214107565e-9,9.69552214107565e-9,1756.5,1756,1757,1.6100332786505507e-8,1.6100332786505507e-8,1.6100332786505507e-8,1.61069059480549e-8,1.61069059480549e-8,1.61069059480549e-8
586,1759.5,1759,1760,9.242130109487205e-9,9.242130109487205e-9,9.242130109487205e-9,9.475105150520762e-9,9.475105150520762e-9,9.475105150520762e-9,1759.5,1759,1760,1.6106557536392373e-8,1.6106557536392373e-8,1.6106557536392373e-8,1.5816778472280538e-8,1.5816778472280538e-8,1.5816778472280538e-8
587,1762.5,1762,1763,9.281191182097406e-9,9.281191182097406e-9,9.281191182097406e-9,9.578600492349093e-9,9.578600492349093e-9,9.578600492349093e-9,1762.5,1762,1763,1.6119051108564646e-8,1.6119051108564646e-8,1.6119051108564646e-8,1.6096638086116393e-8,1.6096638086116393e-8,1.6096638086116393e-8
588,1765.5,1765,1766,9.223586329818342e-9,9.223586329818342e-9,9.223586329818342e-9,9.738327067461154e-9,9.738327067461154e-9,9.738327067461154e-9,1765.5,1765,1766,1.610624360631557e-8,1.610624360631557e-8,1.610624360631557e-8,1.596921056518899e-8,1.596921056518899e-8,1.596921056518899e-8
589,1768.5,1768,1769,9.240109651574565e-9,9.240109651574565e-9,9.240109651574565e-9,9.85123865530874e-9,9.85123865530874e-9,9.85123865530874e-9,1768.5,1768,1769,1.6134557876191864e-8,1.6134557876191864e-8,1.6134557876191864e-8,1.590550480093665e-8,1.590550480093665e-8,1.590550480093665e-8
590,1771.5,1771,1772,9.251470400689055e-9,9.251470400689055e-9,9.251470400689055e-9,1.0559005979522916e-8,1.0559005979522916e-8,1.0559005979522916e-8,1771.5,1771,1772,1.6124004964979755e-8,1.6124004964979755e-8,1.6124004964979755e-8,1.6168636235198263e-8,1.6168636235198263e-8,1.6168636235198263e-8
591,1774.5,1774,1775,9.244134718467583e-9,9.244134718467583e-9,9.244134718467583e-9,9.451251636238464e-9,9.451251636238464e-9,9.451251636238464e-9,1774.5,1774,1775,1.6094835904713264e-8,1.6094835904713264e-8,1.6094835904713264e-8,1.5900771425756867e-8,1.5900771425756867e-8,1.5900771425756867e-8
592,1777.5,1777,1778,9.233138817100834e-9,9.233138817100834e-9,9.233138817100834e-9,1.021376747685439e-8,1.021376747685439e-8,1.021376747685439e-8,1777.5,1777,1778,1.6072041425664526e-8,1.6072041425664526e-8,1.6072041425664526e-8,1.5898572066097215e-8,1.5898572066097215e-8,1.5898572066097215e-8
593,1780.5,1780,1781,9.2511395869027e-9,9.2511395869027e-9,9.2511395869027e-9,9.703961908682806e-9,9.703961908682806e-9,9.703961908682806e-9,1780.5,1780,1781,1.6087654092533145e-8,1.6087654092533145e-8,1.6087654092533145e-8,1.5891822362588236e-8,1.5891822362588236e-8,1.5891822362588236e-8
594,1783.5,1783,1784,9.243967856483298e-9,9.243967856483298e-9,9.243967856483298e-9,9.552075158191816e-9,9.552075158191816e-9,9.552075158191816e-9,1783.5,1783,1784,1.610067024895667e-8,1.610067024895667e-8,1.610067024895667e-8,1.5985068324731656e-8,1.5985068324731656e-8,1.5985068324731656e-8
595,1786.5,1786,1787,9.220783159675267e-9,9.220783159675267e-9,9.220783159675267e-9,9.632115576226212e-9,9.632115576226212e-9,9.632115576226212e-9,1786.5,1786,1787,1.608338020242936e-8,1.608338020242936e-8,1.608338020242936e-8,1.6137329343851738e-8,1.6137329343851738e-8,1.6137329343851738e-8
596,1789.5,1789,1790,9.198049452729402e-9,9.198049452729402e-9,9.198049452729402e-9,1.0101114599281578e-8,1.0101114599281578e-8,1.0101114599281578e-8,1789.5,1789,1790,1.6100139820833235e-8,1.6100139820833235e-8,1.6100139820833235e-8,1.604784843125472e-8,1.604784843125472e-8,1.604784843125472e-8
597,1792.5,1792,1793,9.211571627354018e-9,9.211571627354018e-9,9.211571627354018e-9,9.606020276930292e-9,9.606020276930292e-9,9.606020276930292e-9,1792.5,1792,1793,1.607941441731204e-8,1.607941441731204e-8,1.607941441731204e-8,1.6186865952491442e-8,1.6186865952491442e-8,1.6186865952491442e-8
598,1795.5,1795,1796,9.236898127825323e-9,9.236898127825323e-9,9.236898127825323e-9,9.484324784801403e-9,9.484324784801403e-9,9.484324784801403e-9,1795.5,1795,1796,1.6093206117975454e-8,1.6093206117975454e-8,1.6093206117975454e-8,1.5964567941089026e-8,1.5964567941089026e-8,1.5964567941089026e-8
599,1798.5,1798,1799,9.225158264367808e-9,9.225158264367808e-9,9.225158264367808e-9,9.978126136847153e-9,9.978126136847153e-9,9.978126136847153e-9,1798.5,1798,1799,1.6076510688191408e-8,1.6076510688191408e-8,1.6076510688191408e-8,1.598478474698355e-8,1.598478474698355e-8,1.598478474698355e-8
